bidder_id,payment_account,address,outcome
d863897264a7e52d9c6a1be6dc453c6c9anz0,a3d2de7675556553a5f08e4c88d2c228c8f1n,2d4d6e7cc464d4b316370e4114a4326a4ffu3,1.0
b8d88a1167ab74ba64fd6d9c83308a6d4oa6v,a3d2de7675556553a5f08e4c88d2c228nx2qx,31e11a0b6f793e65f78c2de6a1cafee6zdtyf,0.0
67d6466d7f4a32d294196b8c16ee0b03kn9tf,a3d2de7675556553a5f08e4c88d2c228ol1ob,a3d2de7675556553a5f08e4c88d2c2285pktn,0.0
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,a3d2de7675556553a5f08e4c88d2c228vakc7,c6a1c9967d64e7f99ee545c2a5467960rcpvr,0.0
8cb96eaadc11cf4f914bad84518632e7czdyl,a3d2de7675556553a5f08e4c88d2c228dpuye,adbb23dcfc885c08d07621e989dc805ev6z01,0.0
90fd7b3c991701dee376daeb09a0a5b7kawse,a3d2de7675556553a5f08e4c88d2c2286bdcg,38ef8cabf8139abe98d62a1d3db9311b4qe5u,0.0
f0fd9f1b3fc9ff10c2642b3bf81946e2rsq48,300e75bca5cf386869aade43471c7d59yicj6,b01abdc0bd2a2b5d830d05341d5bbfdfwydaq,0.0
8e0462410d727b34290fec10fd5661761yc8u,d7480f058656281b85d589f0fb7b8974rwn4n,21ed814794174afd17f1d98cc4c2108ad0ojf,0.0
e21b238213c361523d276d67f37c05e3qot5q,a3d2de7675556553a5f08e4c88d2c228418p6,e621bf550351c13f56d170760523bd5a6q8kd,0.0
c1d14f4355b7d3ef80f02628e5ef1d56u2510,6928b2067c13cbab3841fb212f549badsad9i,708e4565f7da7a7c6602b3822e9cea88q2yx9,0.0
86e698821a8aada613bfca1356d8cb7dopnv8,a3d2de7675556553a5f08e4c88d2c228ehdoz,a3d2de7675556553a5f08e4c88d2c228yckmv,0.0
384ba7c5a8ccf55d174080d9ad7de9b8mfysi,37bcfb919beec655f9974b855f027098b3bnt,ace7e16e2dcbc0fce711f3136ed3f05a4s058,0.0
d8a4b49ed9ca241f025cdbd9637198fb71qmz,a3d2de7675556553a5f08e4c88d2c2288efms,a3d2de7675556553a5f08e4c88d2c228ybp1a,0.0
424aed9d807cfe0b2167cfdaa4957fc0heell,7023a9b0ae54fdb8235fa5127ce21f3246s1y,0157f1e009ae2fc517251784bc0c4f0f8mn2d,0.0
7259271b61d2f05200eb2e1ab1d2ec911jlaa,e2d5a2175fc12e40d88f97c0ae60539b2xuig,9064eb1475c0fa545fb410cfefeeb4541k8wn,0.0
ab3e02a6b47b250b738fdb010dc84cd7lrr07,a3d2de7675556553a5f08e4c88d2c228i36p5,2a96c3ce94b3be921e0296097b88b56ay9f70,0.0
81c9c749b2c9f97215f3ddaf8b5a5fe1k757u,8bf08766bc8a5b74682dfb9fd851e7aezo7s4,fbf86dafffc00a94e9c35d286e9c3383rdp8r,0.0
96b7bb4238e7ebb439d81d63db4c2796aoofv,0c81556fff9745a5219c548c083a291fwmhqg,61e68dcd870c54d90dca45e313cef13ct4rf6,0.0
bf8de839c1a8b7994d19049667548e4ewchpm,a3d2de7675556553a5f08e4c88d2c228g237z,1f9bee2bde528ffb3c0363451e819da2iggos,0.0
6a97f70ba29a04e77eb3b137e157070dc2mqc,2d93130495263374d90e26288ec37b5buv06j,52debdb56cf223cbd0add65b910d40336e1zv,0.0
5ddf9ae899e629acf3e78141a9712a05a4feq,a3d2de7675556553a5f08e4c88d2c22881sdo,20dfeb87604d8f13a0426531d24e8f22e9bni,0.0
18076726ec814a6f56da2cb9ea89d105j8vpm,a3d2de7675556553a5f08e4c88d2c2284fg01,5d85e7f252359cde1259e7e5dd3ce265trhlc,0.0
2b13a870a46975494b749feea0c5c7ed170ll,a27bbbfe50ced2566f17d94553ec7b6bn2sz1,88b173d7c908be619d94efc8d9a4bec3hxvtn,0.0
a7c263f3fe4f19ff677e5cb475f7e5a3gdom3,a3d2de7675556553a5f08e4c88d2c228pgrs9,a3d2de7675556553a5f08e4c88d2c2286tltw,0.0
a7bc17dfb615eacffe397be5b2c2f3a6r0bb9,30ed2898be3a25cab16c1b1c1977aba50w18z,e9ed530c2429651ee267d48f7bc784ffkhhkc,0.0
1aa485901ede7baf78ea116e297e9d7f9en6i,a3d2de7675556553a5f08e4c88d2c228n1tgz,ca8d4b018cb62966eebb2974f5a83b4fo1zpr,1.0
cad9c97e99bd5753be98edd9ad8ec8c8c7r66,a3d2de7675556553a5f08e4c88d2c228u3gih,8c7b315bb0364dcc6ee23dbd3915e325b9ww1,1.0
4ed4760782d4e2c65bee8cadc1fcdc89htz8b,a3d2de7675556553a5f08e4c88d2c228n688u,a3d2de7675556553a5f08e4c88d2c228pg628,0.0
91c749114e26abdb9a4536169f9b4580huern,a3d2de7675556553a5f08e4c88d2c228tekzv,2cffbc8171f2ef4b5cafe94f038c877bcert5,1.0
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,5a26a418b5c2e6213c11f0db563df5bfnepni,80af1af24420aad7f1502d9f7aeb8a8alwjxy,0.0
5771ce26e8b0fcbe7e90106955638b251qj2w,a3d2de7675556553a5f08e4c88d2c228kkk2v,a3d2de7675556553a5f08e4c88d2c228szqhg,0.0
9fbfbd8a57e4d4b18338063ffa43f1bez92lt,33204cc71d422c3417bdd104dbb9d8a991a34,cfd36853c758e4d2fba8275f06b73bc15qfte,0.0
ba266f4898bf572447ad65856b362595yjt2a,a3d2de7675556553a5f08e4c88d2c228qysqo,33e7305a0a2d4f053aa760b7b5d4e820ol6a0,0.0
a06311ea45de34bf667b79a92d13c764i6aiy,a3d2de7675556553a5f08e4c88d2c2284grjh,e1ef795abd4f178f753542cbbf54ce89jcfxk,0.0
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,a3d2de7675556553a5f08e4c88d2c228pjtpr,da4c44eec5a49517510050867c259d3e582bi,0.0
c900620a019e78a3eee44109e4d1e1d2xd2gj,c0ae77cecb039b4d2b025cbffe7781997k821,88aeba15b393ba0f0b425c6bdef69e4d44smq,0.0
2b429b9235bab2877cd93ac6d9fbc2d7tzwre,a3d2de7675556553a5f08e4c88d2c2288m3wz,18f4a795de88e75c411452ccfcb3dec634ghm,0.0
d3e1891edac2851f6d34de566802cac8m8dn0,7e8e0fad5355460bd274245745395e1b8gtx1,dd6fe502c7326876e9c0ffcbc19b5829njxu3,0.0
3919be53bf4bd411ba25acfdc1362b49u4vle,31a774fd9640913e9878d513df8a23dc6re99,f509b3eb5e1a3ef397db375c7923a1cf3q7he,0.0
3d2608a892e44dad3027ab55bfaa0b26r69hy,3ce03ff97b19c8619c62dac9c7cbc52arajy9,94b4b05d68fecc8dea75b95e88410459t24be,0.0
53f61a2f33e8b07e49da643af49884782vzdu,a3d2de7675556553a5f08e4c88d2c2281otyp,a3d2de7675556553a5f08e4c88d2c228pkk9z,0.0
80d8e3bfc8a2ecbf22614befbdaacf5fo6o5o,a3d2de7675556553a5f08e4c88d2c22810hqt,3846b8ae0e17a1a29b9b77437ed3aefa8oww5,0.0
5b0665172160ea4015e79dfbcfa7ed86oe0mc,f338824c838968ab48ee63bce445a882m5eyg,f7d25d0f13d1108ace677ac95256e244sz5tu,0.0
1e13eba969b6b953688c9e945544ac4741ilj,a3d2de7675556553a5f08e4c88d2c228ca5hj,c91bd04fe038bc9f07b1cb24bca26f2bblecl,0.0
9f280cd011f10593dc245dad1d93b11dy6rg5,757672cd1f4fda16193dad310437e7eesa91t,fae4aa06acd27a678151f37cad20d952hhetx,0.0
69d8fbf99586bfaac64d31f82b9bee27wltkd,ba334c6af3fec88474f065db97d89e82e691g,bd8f9b821f1d15cbca10df5a6be37365fvnpj,0.0
9a5fb8e2e5add29b006d789e4cfd1513paga5,a3d2de7675556553a5f08e4c88d2c2281liok,a56da5ea0b263def842ede9986c191dbzkpx0,0.0
3e9180fdf158409adc96aceffab6e00bejjah,a3d2de7675556553a5f08e4c88d2c228mrmbm,a3d2de7675556553a5f08e4c88d2c228nu9tz,0.0
e90e4701234b13b7a233a86967436806wqqw4,5da7836face7f4a80af88a3fecadb720fuit0,92e078d1edbf713bfea7ef7848cebd6b009kd,0.0
86a34cdbb975c141eea1854b10dbf1c8seom3,fcc34e003895ab8c567789e1cb9bc490j7nuu,982520277d0e64266124d8448553957fhgck6,0.0
0825d381aa09d1d0c47c77c372f07acbe02ky,a3d2de7675556553a5f08e4c88d2c2284gyp4,3ea07e75644ad41133cc05c3957395d7l50q9,0.0
461c1d143120270fff5ebc1b91934951378ud,a3d2de7675556553a5f08e4c88d2c22874pe2,a8522e3a1636483a551b3490db6989aaa39gu,0.0
ef1d71dde32e587e761a1b39d5b374c7gk68y,a3d2de7675556553a5f08e4c88d2c22819fyc,764109868da883b5a8f7cb201d58ef81r89xz,0.0
5324221d38a79636bc4560cbcf2d75c4gimrm,30638f96aab2fce84ca8bd271fb92fa22cd50,b95a441e8d7545ec04b88353e8a611692ub7w,0.0
1d69e006699adba0c79ab06f2f622445nuu63,a3d2de7675556553a5f08e4c88d2c228hmu1r,a3d2de7675556553a5f08e4c88d2c228zgfga,0.0
47183c1427a3cee97ff9bd167844e65d9dzi2,a3d2de7675556553a5f08e4c88d2c228qwrf8,468d34e1e3aefaa0833b6642396af28fhb04m,0.0
510f33a3c0a290a0e43d2576d928a4abxieo3,c4095585f712676281376ff888d6168c4q3n0,99a17ae5baa8fa90487c64bec80d68a0m1zvv,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,644165a0f0b4adf062587f8c5a7a1a4ah4wmt,6aee0bf71520b4a73dc068d93712a5cfq2hkp,1.0
6362c8d61774cfcb6ada7cea1be63678hxkfz,05c67ba7faaefff08b0a3c97742f1bc0kz457,eff9d6ada4c268930ee05a81ec4e9ebfjkw1v,1.0
95af80db42edfce4e937550d60d79561punym,a3d2de7675556553a5f08e4c88d2c2289uclu,6c99ee820537c2c8b655b2cda65cd94flephw,0.0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,cd1ea709310b008859c0cdac916b9689qnduo,b9a1f8858fa2679f9dc45ebae7fc660condo9,1.0
977436b0a445fa555d537fbf1d4bff2e4z40h,a3d2de7675556553a5f08e4c88d2c228dbc6k,a3d2de7675556553a5f08e4c88d2c228ni64o,0.0
3694aa599f836a57b671ee0814b071775i1nf,f973534f35662f60acda66b9efca80c7d0ap0,44c469a0d55cf61c07af9254201ecba3ddg7v,0.0
a447127835855849fa2ee496d05e0847fgt68,2b35234407f1c947f6efa685e2765c53wgq5o,f1cbc047730182fce18540c4915fb6092pc9c,0.0
5ccc30558d4c218cbb4d36872fb82a03rjxgz,84bc761ac8e334e3ef7ce2e143a1d331nd2q7,055a4f3c7826ccc9bd09d33ee939f826r5kc3,0.0
adc548d88b9a307ce0b58a0d11d3ae14gcfon,a3d2de7675556553a5f08e4c88d2c228ltj6a,b8a74b4a32eefce87f9d90b3a4ff90646una2,0.0
c503bb79d4f3522f51d348c680906c1bs0w7z,a3d2de7675556553a5f08e4c88d2c228a8v2w,70c9dd3bf2c51567ff190de5d9c8ecb1setlr,0.0
5dda8ade6b5d4065f3119a381516c227yoz8y,316184ef7f0076aef02441a6787625efp1ig5,de2ce7caba651c229253988a73fcb90d424dw,0.0
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht,9c5200bb714702d586b640cbf63547c9lhq9o,bafd8dc026e6df0e0c2381cca1ed6238hbhh7,0.0
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,a3d2de7675556553a5f08e4c88d2c2286rf8o,01d633b013ad301e3ebd980c7a46c24e6rcx0,0.0
5e945cce4e72950e0930b2700e77fc8eq2abo,a3d2de7675556553a5f08e4c88d2c2286x5yd,b0d0f32f202a76efc4c74b70a857784edg7l3,0.0
6b3cff1e3d9398d4c125e7bcf612192dy1gwn,eb13250d634800efb8c259b3e6165602nm0xn,4819be3ba5964012078590a18a176c034cy3c,0.0
03aafab9868455b78f0723eda86698ba9v9rm,d2f4fa02e1f833fee4bfce8b0a129c173sq94,715f83dccbd826ee23bb5c5816812d52f1i0d,0.0
78c82f2e8764bc8001354128f9265efcqrthe,a3d2de7675556553a5f08e4c88d2c228gddke,4d68244a309b50de2c062ffed43b4e46gsu1a,0.0
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,a3d2de7675556553a5f08e4c88d2c228i16ye,2a96c3ce94b3be921e0296097b88b56a1xb6r,0.0
7a3378ad9999b1fde0a4562a9b036f038cdal,a3d2de7675556553a5f08e4c88d2c228xb0m4,8b364fa601af02d98e6a142050de9a8fp5n4z,0.0
ae0dc05e48d0f1e3ad33f37b4400bd069jktv,a3d2de7675556553a5f08e4c88d2c228pt02j,794abfcfc9a51569c6415a61a319b3523bpwv,0.0
b258a38ef4cc6ea241b5473ee9badd32ekhoy,a3d2de7675556553a5f08e4c88d2c2285odf9,8adb39c02032df1b9d0a655401ec3b5bbme5b,0.0
daef74294e84ef6d7e009c2d51be6ee167xds,a3d2de7675556553a5f08e4c88d2c228obyjt,272020afb3fa8995604f9a3ca5e8b750bd6oa,0.0
c749a25f3a07304b959065d83bbfc5f75u1my,a3d2de7675556553a5f08e4c88d2c228o097t,08e8ac7a2a31273a14c920f7aa04ef1e79wwv,0.0
4997f0d7074a1d9f8bedf5575b6a4372w7nro,a3d2de7675556553a5f08e4c88d2c228p1yyy,3f62749b9eb8475a47607ccde3b9d20243c9g,0.0
26508777dcd84df59b467a60d9f18ca1pvvbs,40ebab5e06a1cb6647639db790b16e373016h,a3d2de7675556553a5f08e4c88d2c228oznb8,0.0
f069e2e45ce316168a94b972c5b7d6b0f342m,a3d2de7675556553a5f08e4c88d2c228i8yul,a3d2de7675556553a5f08e4c88d2c228dxeyy,0.0
591ef8d73236d150c32716359a61ff2auk6y6,a3d2de7675556553a5f08e4c88d2c228mn264,4c4ea354e162e8d040ec4ca4cece2a4e9xk1s,0.0
942af1514033a612b203ec58f7894c9fv899u,a3d2de7675556553a5f08e4c88d2c228dhqpp,908754e2da95db9eaa3b8277de469068gaz5q,0.0
5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,f4a05f88a578402ec739e175e1c4678cj8x42,d2b8d4e80ca902a5cf4bfa06637a600dj1zl1,0.0
d43189c6eef7a763b2f8596228807dd89x9y9,a3d2de7675556553a5f08e4c88d2c228eslcv,a3d2de7675556553a5f08e4c88d2c228wx1hw,0.0
a0d080012ab98513e39234e4545e93be17tt5,9639e54781de79c54b4f342df624f3d9gd3gk,6980ca257631b7fb1125a6b96d5fdb79zz91v,0.0
2540f8192e425f9fb921db30ac1bfcbas4p6g,75273057f822051eb87c73777c127df5yojdc,c87258f0c6451b6ba43224d24823b7819uo86,0.0
4b32495335dd238db6285f7c6bbe051fv1qoe,60984914f12c2ddbcd4bc034adba8aa7ztuzm,e00c0bbaf904d8155da1f1fc85af7434ubil4,0.0
d127576e329604b576df0a3248cdcda3279td,a3d2de7675556553a5f08e4c88d2c228864ku,a3d2de7675556553a5f08e4c88d2c228pv1mq,0.0
43295f805d813e816fee438d9a394bc4o4of1,dbc02c09e07dd3ef1ef857cd305d85a1cqmla,c773c8cc89fdfc4a35083f9ffef295971jent,0.0
121578435bf4136746cd2a80f1990e07cv1px,1cbfd3e6112fa35f909f3ca76795ee39kv1g7,59f2d527f9ad96094fc4961ae858a556ffmju,0.0
4199816cef8be846ca71ae752575744fimyto,a3d2de7675556553a5f08e4c88d2c22873xow,1fd6a9ebb1d461c2068bef6afcb38169enjli,0.0
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,a3d2de7675556553a5f08e4c88d2c228jx56w,d5030d53ee3de71abbb57df29c13056e1mfz5,0.0
7d44df0d40982a6651a06cf533ef5dddtppag,0d4145b05db6c6793bb184892b81056bl05dw,76cd67d839102e28b8f62b4f9d89ca5ehstbd,0.0
6a31ec9cbfe23a9398e80403859f0402cg4ql,c238db6c012aee5b80f2501857fc5a6dqo9lq,a3d2de7675556553a5f08e4c88d2c228gqr98,0.0
e268d06507859d78894a8f6e11995f48zls7t,a3d2de7675556553a5f08e4c88d2c228mgnnl,5238fb13da3ab773fcf837970118c2cd8r21k,1.0
e7445f6107c8cd3783fa722c7dd29fe6rcd3a,a3d2de7675556553a5f08e4c88d2c228ic84b,fe55299ec6de4ac8d58e9facf04c0b18mnqoa,0.0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,a3d2de7675556553a5f08e4c88d2c228eg7xw,abb01ec73dbf2407b185689135d6c72ca6854,0.0
8c3631460a4d25d2b21b1f92ebbad752a19ww,344edf428b5b2a948d406325137a204euzcu7,755f4f7475353d35cc79e6f58f0988f7mqvac,0.0
ca68a41b3a4062f154dc1ae8456cd792d6kp1,5a8c8865eaf65dc094a6bd9d6e7007cfyoes1,8c0208e5d54bcadefc0f3114758d72c423995,0.0
989e8e68621a43af5a8d061aa91bd9bfshy7d,a3d2de7675556553a5f08e4c88d2c228yviwg,434ffe17c8bdd18303c942c8c52e2425y68ga,0.0
a46025d61131de18474aa6f167e04bf08w9x6,a3d2de7675556553a5f08e4c88d2c2287iyeb,91ea8f05b2be1f7fe36e86e20ea35105kdv7w,0.0
1ccc69e376c95da9bd569a5d1a176874ivojs,ceeba8a5e4edda8f1d2b14fbf9d77703wn2m5,1ddacbbb40494254c46bfd23a8d3570dce39u,0.0
c5863a228287327c9980d12a632985da9vi29,a3d2de7675556553a5f08e4c88d2c2286l21x,2e41b197455cfdc4ac79778389ec058fbw8mo,0.0
2e07d37dd022e72ab04da76f51edaa13qk5rv,a3d2de7675556553a5f08e4c88d2c228oaf1l,a3d2de7675556553a5f08e4c88d2c2289nqun,0.0
eea79e1bfc21ff1b9572213e540e1252s5iuy,524c9a609c8748f27557a91b502ea7d0gdh57,a3d2de7675556553a5f08e4c88d2c228al8ee,0.0
c58ffa073b3b3deb4e993ee5dd05347cmvfur,a3d2de7675556553a5f08e4c88d2c228ykpih,a3d2de7675556553a5f08e4c88d2c228c6o87,0.0
898419c2d011d5a822e9ee07c387098ezpc12,a3d2de7675556553a5f08e4c88d2c228hjgmq,a3d2de7675556553a5f08e4c88d2c2286zu76,0.0
59cad1329d42bda3d678bae082bee7edgvt7q,a3d2de7675556553a5f08e4c88d2c2286zp95,554020f478d80ffac1ab38ea15efa7fahr7ed,0.0
08c39ef7252995e0749f7927249b8dcb1d3xh,633c2e6958bf93f8b027cbfcdcf966440sxfp,2c9fbe5a154288240698345fcb89c8ces1vct,0.0
870932eabebfc108296437c303db6055kc3t4,a3d2de7675556553a5f08e4c88d2c228y9dzl,420b932a4595e5d9bdbf97d9c714189c36s22,0.0
9196288f121946095e5c402fd326109827t0a,a3d2de7675556553a5f08e4c88d2c228qq9uu,c00ae99c1ef4854bd838c9648ea6eb514hv55,0.0
3272e16da807a75a987e26b09bb2147by1mxe,debd3092ec8c2d8558843da01b39b74dqikms,b95e143808cdeed94d68f37a966af9aafchb2,1.0
372bf02911448b7f62cc861074a7ac81y0jsn,a3d2de7675556553a5f08e4c88d2c228pozpd,8432251113a367bd9832d5c9523747bdh9dvw,0.0
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,5e85400acde5826d93b790c2361ffea9ho19i,a3d2de7675556553a5f08e4c88d2c22830d6y,0.0
e8f3ce0b2d0849968400b63b992cc606psoij,a3d2de7675556553a5f08e4c88d2c228qajnc,fc82658e3801f528a7825eadf4f87468kx93k,0.0
bb73823b1c3f577402c9aa9eabd1e412vp2xw,a3d2de7675556553a5f08e4c88d2c2287u3vp,a3d2de7675556553a5f08e4c88d2c228e1v0s,0.0
a71f84e476d03bd0b25d45e44eeed9a8efehw,a3d2de7675556553a5f08e4c88d2c228h98zm,a3d2de7675556553a5f08e4c88d2c228f0bvv,0.0
3893d2c62d59c232112efd332bc342dap8b4j,a3d2de7675556553a5f08e4c88d2c228hhw28,14da5cd6232222e9f999374636cf0687ju21o,0.0
fd5cef3fe1217c6591500c715d71717anczcq,78800798cbf08acffd76ddd895832a0aq3pk6,f6b89eda16dd0ea7714bdcfb785c6a6cb9bb7,0.0
2d73ed3974473a764859084d51334440k5q7s,a3d2de7675556553a5f08e4c88d2c228osyaq,63ce78587e427547c60b44e54d51a4c9kyemi,0.0
100d406b638e84e2da7c31b03100b874qiay2,dab1ae58a15b808c63d8dfcf734f5ee33qrf2,aa9eb842afd8fbaf5b8a76e3c6677262ar117,0.0
c0e3343070766b359c664f93ca65040b6bh2k,17561e2b883803611f0db070f9e9362dbqvof,4325ea08daddec8318dd08862667572985v7v,1.0
d3f595832d80988c2016aeafd125d8f072r4h,28e774cb728fa4e5d298f76e4690e8f2zyz7m,df22ae117556084b4b911acd0953a3df8apn6,0.0
06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,a3d2de7675556553a5f08e4c88d2c228tnny7,9e3337c9a8e089da8e8ffbe7a9bf76a6b8c96,0.0
db85fb5556f17b744938cdcc2e7ce9b5urspd,a3d2de7675556553a5f08e4c88d2c228x7zy0,2a96c3ce94b3be921e0296097b88b56akgnjj,1.0
afb1d898d15663a9477870391cf39b697gso2,988c8087646bb5398c2a7f2dae56c901zzgyh,7eafa5ad1177165070fe8958eab8a42ds9eu8,0.0
06ddad46112881df154e3bda0e90fe880r57n,a3d2de7675556553a5f08e4c88d2c228i8nnd,a6ed42b522b643dd393b71b9ace4a6e9lfelg,1.0
8a4fc219f01e1fe6d4328b0a47fc54905iv05,ee20219e9d6b897b115119011ce3d9f14at43,8fe8e148033d79ad443d63a60596e640cgs8d,1.0
3e995d6f9dda5f29c02af4c9fcb94bac0csrw,a3d2de7675556553a5f08e4c88d2c228sn4ry,a0c0e027a636b74d94386f750994e889k7doa,0.0
d428139761f7b7563d57bb1f87b55876388j9,5bd6d1f97bf86a1a0554b2c12c0983121c4d3,8d023c15dc6f605f9a298b9d731be4f90v4gm,0.0
ffc4e2dd2cc08249f299cab46ecbfacfobmr3,15599f95d9b93471115524963ca2be217u8m4,ae8ea67c5321d60e9b34cc779488d081rbqkb,0.0
e932ef68638c37220f4c2c386cf54578x4hpn,a3d2de7675556553a5f08e4c88d2c22861sis,9f13fcbf4a5c06a4df94f22b8d29f684kdm7p,0.0
65996114740a63c9e0fde74bfb6725b1k9nuz,e75ef75e2e68614c7c6232d0de5ce1499ouno,e0c8988988b97008205e2fca0cbfdd58jtlq0,0.0
9349befb45c4869b68e82a1944f4f01377cpz,a3d2de7675556553a5f08e4c88d2c228ms6bx,c74a05c73154616cf617a0845854f6ceey03b,0.0
2cc1c5bf18c858fd9c74901d8d80ab70ak8e0,a3d2de7675556553a5f08e4c88d2c2282jp02,dc465fb916d7cab3c086ebbcdcc1ed134vgrz,1.0
bdeb5eed17a812d2c47176e30b8553ae2k06g,a3d2de7675556553a5f08e4c88d2c228mmmkz,111d4514cb2db9cc0aaf1ae65b39e70ai1xd7,0.0
60edf674563f85b227898f6af0386476efy45,1749609a493631837eb67b245979d5743g80d,cdb07ef2561fc1d848fd8d6e4929311b88kml,0.0
f8f87e237833c3279a953b785653b0e5qka8u,aefc4d7cf9f24612f818e381aab7c0b0nsa2n,b18fd02e128e4de59bd21647c6d3695b295vi,0.0
24d4554556deeebf61510cf3e001edecu8hgj,91ecf18405e1ae01620cd1801a7f2f201etop,45de0b43ea64107d2eec5c962fd76e56r8e9u,0.0
142a2545c5c01937b05ac6de9773f9efgx0eb,a3d2de7675556553a5f08e4c88d2c228cwsq6,a3545f01d8345b9b689593ebae81e274atpdz,0.0
8a958e0092f6ca984107ea6c3975f806c59m2,a3d2de7675556553a5f08e4c88d2c2285823t,ba18ec115b16206b7eacb7f6ed33d288od8kj,0.0
d6fd864297177c38cea65aed8a45fb7bbp2e3,3ce03ff97b19c8619c62dac9c7cbc52amxsqm,94b4b05d68fecc8dea75b95e88410459t1ipt,0.0
a0420d3961adf890fccf4b43899708f6h40zs,a3d2de7675556553a5f08e4c88d2c228f7g9v,a3d2de7675556553a5f08e4c88d2c228g787t,0.0
84560dfb1400fe920a29ca2c728acf1e25eli,c165a3c456b35ac135138f02ce1efa665a1pz,6fc6c3ca58ac5f2d9098e022bb6acf59phg09,0.0
78e59e188d9780cb8988d574f692ed343s129,a3d2de7675556553a5f08e4c88d2c2280t5g4,c454155761ad76b4f89436ebc668ceaeh0hdw,0.0
7c0add0ef85bb5194e95ceaea737f90fyv13c,8959918bb5d149c08f62b76e17d4a009swhmk,9f72cf8649e1b2e21801d11b4124ce27d6rkc,0.0
21c5f4fff051adecaf1b080fbf910ca3dvi6a,e4539d73a33bb644f000df1083ff8c091c1om,184c186eefc5ed97ee432fec6513282bh8mcr,0.0
781972f2af3af2abc492f9dbb0f6fceahnban,a3d2de7675556553a5f08e4c88d2c228rpjgk,a71773a409dd8baba89ac1c7b4e4523a9s4h0,0.0
0d1815382b08885d76c671ab600133adeyp5e,c2599464dacff6ab83518c48f33d094c5y2po,b8b1cd244af4e6dd6332f4e9bbdc20954q07c,0.0
98e6dd2906ef1f7c13284a309f6b160cb2ujz,c9274731b884ef7495041d62d4ec512e1txxx,aea379528c4cc09c444c10766ded28d0vfv0j,0.0
655a95d80489d145052254616787cb84fwqid,a78ef663cf5d2ccbf543ae47c1bd6978pcp9s,2d4ba5a1c8701cc4242b29c34919bfabpxf69,0.0
d79919e5ba11f26bce5e70f0a4f859e3e4q9y,11ee538f71128e0c71f931c626761eb8j5guk,5c9de1da50cc32a29ffd596ae24cd2be2hq04,0.0
2f9a7b01fcce94499a59aebfac98fe1ezsk1y,e401fb6e8e22d92e9c6d5c12391a5ebcpsu02,411095e399c0f8c2185db1fa10d3daabsf9gf,0.0
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,a3d2de7675556553a5f08e4c88d2c228mu4o8,bcc8e8835f5310f33bff51358c229978ymk4l,0.0
dbbf9d9b1d7fa110208f77a681008077plqng,a3d2de7675556553a5f08e4c88d2c228ax4yn,be7e2a684944a3b031f5dd5b67c86593th17k,0.0
c0b7161a67a0aae21788103c08eba7e9z8e8k,a3d2de7675556553a5f08e4c88d2c228ph7x7,31ff2fed3f438fb6fe762cad48934307dtzt1,0.0
7a9519ae09e328b09d18473f96ef075fzrs1v,a3d2de7675556553a5f08e4c88d2c2280wwkg,c59ef7fce29d2d7b22fc7287c99513a5oga9u,0.0
12df4a9cf4eb203909e6763960b79238cb0yg,a3d2de7675556553a5f08e4c88d2c228qh1f7,cda39f924fed94ef73bae4455e7e6a379wnno,0.0
1df5be644b8963750305092eb8ec878ayba4x,a3d2de7675556553a5f08e4c88d2c228wcpxa,b340eb526e02230784dea53806b255ccvq061,0.0
05c9fe8f8852ea069a93dfe39fc0571er9mdt,5db28809205e546668be9e9da2438099ko6m4,0f56b431514f1fbda6414fedcaa9c5102w4h5,0.0
7639039411fbcc6cf1013b247b2622a72g0r9,e102dfbda4ddb0890f3aaa59b74581b7uxmvg,9b48986efbf837c69c57a25c665d6558z7mqk,0.0
67fd1325fbe3cd75a110cc80b9df9708l0w52,a3d2de7675556553a5f08e4c88d2c228kumbv,26dbc257c22789cd397f10c47ba28bcc5w6i5,0.0
9bd2d79f328a5afe815d5832e521aa9187q2j,22898cccda3d20ffefb34a1d1c651b0bedudk,81e07471ec0ae1664439f8d04389769dj2re8,0.0
438e53670ffa2990cdef656700bb49bf684fz,a3d2de7675556553a5f08e4c88d2c228q3mgp,cfb88260a02368f02aa0b7d63cc40e64r26fk,0.0
b86050461e88566061c796dbccb1f7e5at242,a3d2de7675556553a5f08e4c88d2c228bgruc,da859a5dbc4881a7c877cd2a1944ce4esbpr7,0.0
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe,ce442d2955f573eb8b113d6152fa3a048q741,5fee2139cb8b87a73b214b211ed319898ckck,0.0
